1168	15
1.0E+00 1.0E+00 4.0E+00 12.0E+00 16.0E+00 20.0E+00 24.0E+00 28.0E+00 32.0E+00 36.0E+00 40.0E+00 44.0E+00 48.0E+00 52.0E+00 56.0E+00
0.0E+00 1.0E+00 2.0E+00 6.0E+00 8.0E+00 10.0E+00 12.0E+00 14.0E+00 16.0E+00 18.0E+00 20.0E+00 22.0E+00 24.0E+00 26.0E+00 28.0E+00
   1.186179E+32   1.533041E+07   3.398049E-03   1.110300E-30   7.244133E-03   1.202763E-09   2.732475E-10   2.252910E-12   1.117165E-11   4.809990E-10   3.588617E-10   2.833720E-10   2.704640E-10   5.151695E-11   2.130011E-10   5.136155E-01   2.022053E-09
   1.504844E+32   1.677226E+07   3.820662E-03   1.014670E-30   8.084443E-03   1.422184E-09   3.235376E-10   2.706939E-12   1.286536E-11   5.411849E-10   4.023921E-10   3.171576E-10   2.995514E-10   5.802791E-11   2.360896E-10   5.351217E-01   2.156963E-09
   1.718066E+32   1.764792E+07   4.063024E-03   1.087660E-30   8.747141E-03   1.600799E-09   3.664831E-10   3.101361E-12   1.444546E-11   6.037502E-10   4.498190E-10   3.553447E-10   3.349032E-10   6.551521E-11   2.650883E-10   5.553487E-01   2.385844E-09
   2.083376E+32   1.902990E+07   4.579486E-03   1.116702E-30   9.816120E-03   1.912962E-09   4.387234E-10   3.775468E-12   1.686878E-11   6.878679E-10   5.109363E-10   4.031927E-10   3.760227E-10   7.502514E-11   2.986706E-10   5.761896E-01   2.585687E-09
   2.755677E+32   2.130111E+07   5.062545E-03   1.061479E-30   1.127084E-02   2.349074E-09   5.452320E-10   4.787407E-12   2.082164E-11   8.415050E-10   6.276935E-10   4.975830E-10   4.627762E-10   9.385376E-11   3.705240E-10   6.110466E-01   3.133414E-09
   3.321759E+32   2.302663E+07   5.697237E-03   1.124903E-30   1.334129E-02   3.041437E-09   7.167477E-10   6.471096E-12   2.716955E-11   1.084339E-09   8.142798E-10   6.505845E-10   6.038122E-10   1.256701E-10   4.917276E-10   6.487520E-01   4.051812E-09
   4.036780E+32   2.504565E+07   6.137079E-03   1.130599E-30   1.541909E-02   3.780228E-09   9.075289E-10   8.396531E-12   3.480629E-11   1.389730E-09   1.054361E-09   8.510164E-10   7.929378E-10   1.681476E-10   6.571512E-10   6.836478E-01   5.367142E-09
   4.724057E+32   2.686723E+07   6.633096E-03   1.075491E-30   1.808211E-02   4.818000E-09   1.180689E-09   1.124395E-11   4.622612E-11   1.845013E-09   1.416603E-09   1.157468E-09   1.083702E-09   2.352667E-10   9.187486E-10   7.176685E-01   7.439432E-09
   5.391741E+32   2.855750E+07   6.990666E-03   1.096425E-30   2.074734E-02   5.921622E-09   1.481044E-09   1.446157E-11   5.967152E-11   2.395044E-09   1.862162E-09   1.540193E-09   1.452289E-09   3.210437E-10   1.257023E-09   7.467438E-01   1.017329E-08
   5.876506E+32   2.974770E+07   7.258845E-03   9.318000E-31   2.316932E-02   6.977972E-09   1.775176E-09   1.768317E-11   7.345847E-11   2.966730E-09   2.331308E-09   1.947918E-09   1.848666E-09   4.143191E-10   1.627169E-09   7.686481E-01   1.318935E-08
   6.214148E+32   3.056219E+07   7.430108E-03   7.811925E-31   2.499373E-02   7.803209E-09   2.009249E-09   2.028799E-11   8.478876E-11   3.442722E-09   2.726171E-09   2.294361E-09   2.188282E-09   4.948241E-10   1.948566E-09   7.831053E-01   1.583150E-08
   7.031993E+32   3.249938E+07   7.623643E-03   1.011664E-30   2.765262E-02   9.030600E-09   2.365235E-09   2.429902E-11   1.026835E-10   4.210969E-09   3.371239E-09   2.865573E-09   2.754114E-09   6.288516E-10   2.488363E-09   8.013966E-01   2.033486E-08
   7.699521E+32   3.405121E+07   7.776696E-03   9.449394E-31   3.092084E-02   1.053959E-08   2.817237E-09   2.943861E-11   1.265394E-10   5.275137E-09   4.278256E-09   3.676957E-09   3.569910E-09   8.202223E-10   3.269454E-09   8.217771E-01   2.700128E-08
   8.271818E+32   3.536815E+07   7.833782E-03   9.607370E-31   3.352948E-02   1.170750E-08   3.179914E-09   3.356466E-11   1.466601E-10   6.217540E-09   5.093720E-09   4.412518E-09   4.321519E-09   9.926193E-10   3.984455E-09   8.368026E-01   3.327987E-08
   8.891809E+32   3.678703E+07   7.813261E-03   8.535003E-31   3.576926E-02   1.261938E-08   3.477054E-09   3.688873E-11   1.641276E-10   7.095820E-09   5.864650E-09   5.111091E-09   5.048638E-09   1.152226E-09   4.660415E-09   8.500106E-01   3.944638E-08
   9.588975E+32   3.837966E+07   7.703606E-03   1.063982E-30   3.779512E-02   1.327505E-08   3.710815E-09   3.936563E-11   1.791553E-10   7.947404E-09   6.624210E-09   5.799793E-09   5.783380E-09   1.300708E-09   5.310091E-09   8.636485E-01   4.573100E-08
   1.008466E+33   3.951349E+07   7.524617E-03   1.060555E-30   3.910327E-02   1.347652E-08   3.811362E-09   4.021196E-11   1.872428E-10   8.533970E-09   7.158499E-09   6.281580E-09   6.317196E-09   1.392170E-09   5.736054E-09   8.751035E-01   5.030173E-08
   1.066292E+33   4.084210E+07   7.269390E-03   9.305332E-31   3.961745E-02   1.319554E-08   3.766919E-09   3.930820E-11   1.874883E-10   8.799562E-09   7.414427E-09   6.505927E-09   6.594096E-09   1.415085E-09   5.886127E-09   8.850166E-01   5.264208E-08
   1.123113E+33   4.215722E+07   6.909060E-03   1.118406E-30   3.944207E-02   1.244967E-08   3.585366E-09   3.675068E-11   1.805170E-10   8.786227E-09   7.428667E-09   6.504829E-09   6.648694E-09   1.375536E-09   5.787134E-09   8.952699E-01   5.303712E-08
   1.186708E+33   4.364515E+07   6.429266E-03   1.102542E-30   3.837645E-02   1.120313E-08   3.252191E-09   3.247231E-11   1.656696E-10   8.433488E-09   7.144130E-09   6.226419E-09   6.421264E-09   1.265318E-09   5.396380E-09   9.059263E-01   5.097251E-08
   1.235996E+33   4.481275E+07   5.866833E-03   1.128976E-30   3.638239E-02   9.620387E-09   2.809513E-09   2.714647E-11   1.457850E-10   7.800243E-09   6.605127E-09   5.714138E-09   5.942087E-09   1.105309E-09   4.783346E-09   9.163009E-01   4.672108E-08
   1.265489E+33   4.551819E+07   5.556539E-03   1.125673E-30   3.536034E-02   8.776715E-09   2.571947E-09   2.434755E-11   1.363660E-10   7.523762E-09   6.362202E-09   5.472647E-09   5.713339E-09   1.023813E-09   4.465868E-09   9.217308E-01   4.442693E-08
   1.313435E+33   4.667795E+07   5.123055E-03   1.011640E-30   3.343818E-02   7.594698E-09   2.230166E-09   2.054280E-11   1.236344E-10   7.086843E-09   5.970996E-09   5.091066E-09   5.334801E-09   9.101183E-10   4.007949E-09   9.286021E-01   4.079857E-08
   1.360349E+33   4.782936E+07   4.631242E-03   1.005172E-30   3.125096E-02   6.356910E-09   1.869714E-09   1.668678E-11   1.126627E-10   6.755223E-09   5.657037E-09   4.765238E-09   5.006595E-09   8.039439E-10   3.575231E-09   9.361629E-01   3.728803E-08
   1.385944E+33   4.846482E+07   4.281496E-03   1.067322E-30   2.974736E-02   5.571413E-09   1.641357E-09   1.433297E-11   1.071258E-10   6.638532E-09   5.529044E-09   4.612789E-09   4.852930E-09   7.446969E-10   3.334989E-09   9.410906E-01   3.539953E-08
   1.448753E+33   5.004903E+07   3.934892E-03   1.000000E-30   2.849595E-02   4.897815E-09   1.448533E-09   1.237615E-11   1.031550E-10   6.642690E-09   5.509705E-09   4.556350E-09   4.806459E-09   7.028678E-10   3.174775E-09   9.462785E-01   3.440254E-08
   1.504324E+33   5.148255E+07   3.625931E-03   1.021124E-30   2.792062E-02   4.429618E-09   1.321180E-09   1.107209E-11   1.027316E-10   6.903923E-09   5.714479E-09   4.693401E-09   4.974916E-09   6.933478E-10   3.165671E-09   9.515607E-01   3.515821E-08
   1.560398E+33   5.296180E+07   3.101571E-03   1.006184E-30   2.673656E-02   3.907214E-09   1.190553E-09   9.815749E-12   1.022326E-10   7.349244E-09   6.145395E-09   5.071112E-09   5.481869E-09   7.287968E-10   3.422476E-09   9.563755E-01   4.041490E-08
   1.590086E+33   5.376032E+07   2.892361E-03   9.929813E-31   2.732708E-02   3.939773E-09   1.223735E-09   1.009750E-11   1.094954E-10   8.182695E-09   6.935330E-09   5.778046E-09   6.353615E-09   8.314391E-10   3.980058E-09   9.580719E-01   4.891954E-08
   1.621789E+33   5.462575E+07   2.671260E-03   1.026895E-30   2.758323E-02   3.938733E-09   1.247378E-09   1.031527E-11   1.157683E-10   8.986986E-09   7.731555E-09   6.516227E-09   7.300242E-09   9.444196E-10   4.616696E-09   9.598296E-01   5.930053E-08
   1.652124E+33   5.546623E+07   2.242197E-03   1.001238E-30   2.779390E-02   4.031640E-09   1.332784E-09   1.119202E-11   1.299384E-10   1.083628E-08   9.686893E-09   8.445216E-09   9.890155E-09   1.280763E-09   6.570885E-09   9.615643E-01   9.333072E-08
   1.708056E+33   5.705010E+07   1.500260E-03   1.004844E-30   2.824250E-02   4.412746E-09   1.613703E-09   1.417124E-11   1.689902E-10   1.648832E-08   1.621368E-08   1.542939E-08   2.010995E-08   2.677581E-09   1.541392E-08   9.630599E-01   2.778668E-07
   1.738620E+33   5.793452E+07   7.155691E-04   1.023582E-30   2.879127E-02   5.350084E-09   2.349107E-09   2.275379E-11   2.881084E-10   3.687181E-08   4.330071E-08   4.869615E-08   7.723514E-08   1.112556E-08   7.901611E-08   9.639076E-01   2.197660E-06
   1.765438E+33   5.872183E+07   3.639297E-04   1.022722E-30   2.879307E-02   6.173084E-09   3.174840E-09   3.377185E-11   5.004805E-10   8.085965E-08   1.104226E-07   1.432145E-07   2.685999E-07   4.139428E-08   3.520515E-07   9.643979E-01   1.421374E-05
   1.794164E+33   5.958127E+07   2.962608E-04   9.878360E-31   3.070888E-02   7.170024E-09   3.921137E-09   4.364782E-11   6.826746E-10   1.191667E-07   1.724049E-07   2.363297E-07   4.709030E-07   7.531483E-08   6.818607E-07   9.644040E-01   3.123986E-05
   1.813951E+33   6.018220E+07   1.956412E-04   9.916265E-31   3.132035E-02   8.036827E-09   4.852377E-09   5.747243E-11   1.012870E-09   2.038307E-07   3.235851E-07   4.844009E-07   1.069259E-06   1.786548E-07   1.804896E-06   9.644059E-01   1.036651E-04
   1.833738E+33   6.078947E+07   1.261309E-04   9.884004E-31   2.982289E-02   7.876303E-09   5.195071E-09   6.400116E-11   1.299413E-09   3.031180E-07   5.209198E-07   8.391939E-07   2.033626E-06   3.442757E-07   3.860234E-06   9.656575E-01   2.759353E-04
   1.843631E+33   6.109558E+07   9.645444E-05   1.060535E-30   2.841864E-02   7.443357E-09   5.159600E-09   6.451849E-11   1.439797E-09   3.679138E-07   6.593538E-07   1.103256E-06   2.816118E-06   4.744199E-07   5.647474E-06   9.668508E-01   4.583576E-04
   1.853524E+33   6.140355E+07   7.927404E-05   1.047077E-30   2.777781E-02   7.336947E-09   5.287415E-09   6.718822E-11   1.599065E-09   4.363060E-07   8.087752E-07   1.396232E-06   3.710153E-06   6.274079E-07   7.814647E-06   9.672234E-01   6.976424E-04
   1.869710E+33   6.191140E+07   6.377350E-05   1.009530E-30   2.650389E-02   6.870231E-09   5.145675E-09   6.592216E-11   1.701477E-09   4.997351E-07   9.550484E-07   1.694264E-06   4.682317E-06   7.841505E-07   1.022867E-05   9.681920E-01   1.007948E-03
   1.885896E+33   6.242435E+07   5.008343E-05   1.015745E-30   2.491797E-02   6.236054E-09   4.866685E-09   6.262711E-11   1.779317E-09   5.673844E-07   1.117511E-06   2.035400E-06   5.858362E-06   9.637598E-07   1.320313E-05   9.693735E-01   1.446095E-03
   1.902082E+33   6.294272E+07   4.064314E-05   9.986340E-31   2.352621E-02   5.660201E-09   4.574874E-09   5.893510E-11   1.826653E-09   6.257882E-07   1.262096E-06   2.345986E-06   6.980890E-06   1.125643E-06   1.606604E-05   9.703346E-01   1.923285E-03
   1.918851E+33   6.348543E+07   3.146000E-05   1.009510E-30   2.174145E-02   4.960027E-09   4.180612E-09   5.383615E-11   1.853631E-09   6.919756E-07   1.435940E-06   2.733525E-06   8.451716E-06   1.326920E-06   1.986582E-05   9.714803E-01   2.652424E-03
   1.935620E+33   6.403467E+07   2.239964E-05   9.945845E-31   2.016825E-02   4.456485E-09   3.994216E-09   5.209432E-11   2.028700E-09   8.447592E-07   1.834820E-06   3.637229E-06   1.189454E-05   1.838631E-06   2.942592E-05   9.712079E-01   4.563343E-03
   1.944296E+33   6.432129E+07   1.916587E-05   1.016933E-30   1.906276E-02   4.016519E-09   3.692665E-09   4.793849E-11   2.004204E-09   8.796848E-07   1.936462E-06   3.878695E-06   1.293778E-05   1.952616E-06   3.208201E-05   9.716659E-01   5.295240E-03
   1.952972E+33   6.460964E+07   1.732978E-05   1.011640E-30   1.837739E-02   3.749462E-09   3.506168E-09   4.537846E-11   1.990313E-09   9.037574E-07   2.005729E-06   4.042396E-06   1.365109E-05   2.027144E-06   3.386287E-05   9.718874E-01   5.814309E-03
   1.969420E+33   6.516116E+07   1.498631E-05   1.004920E-30   1.739748E-02   3.378272E-09   3.240286E-09   4.174984E-11   1.970690E-09   9.392997E-07   2.106892E-06   4.279747E-06   1.469716E-05   2.129019E-06   3.639223E-05   9.721624E-01   6.603735E-03
   1.985869E+33   6.571930E+07   1.203285E-05   1.000177E-30   1.610680E-02   2.928973E-09   2.929677E-09   3.767194E-11   1.988566E-09   1.017005E-06   2.320210E-06   4.775797E-06   1.682834E-05   2.359825E-06   4.175856E-05   9.719379E-01   8.227689E-03
   1.993189E+33   6.596986E+07   1.047821E-05   1.000000E-30   1.525618E-02   2.635241E-09   2.713624E-09   3.481661E-11   1.994308E-09   1.065741E-06   2.449970E-06   5.068968E-06   1.810495E-05   2.474594E-06   4.465354E-05   9.718695E-01   9.229054E-03
   2.000509E+33   6.622181E+07   9.634634E-06   9.981385E-31   1.475883E-02   2.468587E-09   2.591188E-09   3.321952E-11   2.004631E-09   1.099696E-06   2.538313E-06   5.265434E-06   1.895161E-05   2.549014E-06   4.652043E-05   9.717579E-01   9.887364E-03
   2.013467E+33   6.667123E+07   8.516470E-06   1.000000E-30   1.405032E-02   2.241246E-09   2.425212E-09   3.108911E-11   2.029429E-09   1.155923E-06   2.682636E-06   5.583683E-06   2.031362E-05   2.668547E-06   4.948954E-05   9.714809E-01   1.094498E-02
   2.027413E+33   6.716003E+07   7.191490E-06   9.981646E-31   1.314218E-02   1.965263E-09   2.228721E-09   2.862774E-11   2.086196E-09   1.249197E-06   2.918515E-06   6.099071E-06   2.249768E-05   2.862087E-06   5.420710E-05   9.707946E-01   1.263263E-02
   2.041360E+33   6.765436E+07   6.161268E-06   9.982950E-31   1.233526E-02   1.726923E-09   2.060825E-09   2.654608E-11   2.156724E-09   1.350641E-06   3.166587E-06   6.624340E-06   2.468755E-05   3.038146E-06   5.853254E-05   9.700690E-01   1.425110E-02
   2.053476E+33   6.808832E+07   5.302096E-06   9.985796E-31   1.151185E-02   1.498578E-09   1.898174E-09   2.454114E-11   2.233824E-09   1.458252E-06   3.418757E-06   7.134776E-06   2.677269E-05   3.176510E-06   6.204589E-05   9.695608E-01   1.567917E-02
   2.065593E+33   6.852666E+07   4.627713E-06   9.988786E-31   1.082005E-02   1.317843E-09   1.778341E-09   2.309890E-11   2.328515E-09   1.576782E-06   3.693051E-06   7.683881E-06   2.898494E-05   3.324892E-06   6.569358E-05   9.688797E-01   1.713424E-02
   2.079183E+33   6.902360E+07   4.056317E-06   9.993910E-31   1.011194E-02   1.141296E-09   1.662686E-09   2.169266E-11   2.433542E-09   1.704975E-06   3.972906E-06   8.206911E-06   3.099996E-05   3.420058E-06   6.810463E-05   9.686098E-01   1.820545E-02
   2.091795E+33   6.948992E+07   3.542116E-06   9.996186E-31   9.410786E-03   9.795716E-10   1.566933E-09   2.053616E-11   2.564726E-09   1.858468E-06   4.300530E-06   8.803881E-06   3.324792E-05   3.517829E-06   7.050950E-05   9.683394E-01   1.927285E-02
   2.104406E+33   6.996153E+07   3.075223E-06   9.998792E-31   8.820548E-03   8.558184E-10   1.516770E-09   1.996887E-11   2.738460E-09   2.055462E-06   4.738612E-06   9.646112E-06   3.652826E-05   3.724993E-06   7.534931E-05   9.671133E-01   2.116160E-02
   2.110223E+33   7.018080E+07   2.760883E-06   9.999797E-31   8.320421E-03   7.581194E-10   1.477243E-09   1.947884E-11   2.877353E-09   2.214639E-06   5.072508E-06   1.024398E-05   3.874709E-05   3.822489E-06   7.764084E-05   9.667035E-01   2.214393E-02
   2.116040E+33   7.040119E+07   2.551679E-06   9.999551E-31   7.982702E-03   6.972152E-10   1.459779E-09   1.925615E-11   2.986616E-09   2.340619E-06   5.339566E-06   1.072964E-05   4.057397E-05   3.913740E-06   7.977147E-05   9.662069E-01   2.302621E-02
   2.127674E+33   7.084543E+07   2.311283E-06   1.000000E-30   7.553724E-03   6.218247E-10   1.444173E-09   1.901670E-11   3.140602E-09   2.516746E-06   5.699048E-06   1.135285E-05   4.282828E-05   4.000477E-06   8.174888E-05   9.658502E-01   2.387687E-02
   2.139308E+33   7.129432E+07   1.988550E-06   9.999964E-31   6.932823E-03   5.232547E-10   1.440554E-09   1.884740E-11   3.393331E-09   2.809723E-06   6.289563E-06   1.236309E-05   4.645554E-05   4.135560E-06   8.480767E-05   9.652484E-01   2.519600E-02
   2.151753E+33   7.177989E+07   1.753692E-06   9.999999E-31   6.407958E-03   4.452847E-10   1.454556E-09   1.880582E-11   3.642385E-09   3.096525E-06   6.833105E-06   1.321904E-05   4.930457E-05   4.184590E-06   8.575799E-05   9.653836E-01   2.567562E-02
   2.165445E+33   7.232047E+07   1.489390E-06   1.000001E-30   5.750950E-03   3.603874E-10   1.494640E-09   1.889592E-11   3.984465E-09   3.499127E-06   7.569494E-06   1.432767E-05   5.286342E-05   4.215295E-06   8.621817E-05   9.658199E-01   2.601547E-02
   2.179138E+33   7.286919E+07   1.422816E-06   1.000002E-30   5.654710E-03   3.426575E-10   1.532008E-09   1.915825E-11   4.146913E-09   3.693118E-06   7.941072E-06   1.492588E-05   5.489560E-05   4.278729E-06   8.748359E-05   9.654669E-01   2.647395E-02
   2.186299E+33   7.315888E+07   1.211118E-06   9.999133E-31   5.059596E-03   2.804460E-10   1.646182E-09   1.998130E-11   4.656904E-09   4.260879E-06   8.954021E-06   1.642047E-05   5.954144E-05   4.358023E-06   8.859934E-05   9.658272E-01   2.681598E-02
   2.193460E+33   7.345074E+07   1.139964E-06   9.999868E-31   4.894600E-03   2.626210E-10   1.647029E-09   1.970691E-11   4.697736E-09   4.373885E-06   9.157874E-06   1.671599E-05   6.058972E-05   4.343723E-06   8.852598E-05   9.657447E-01   2.709667E-02
   2.201273E+33   7.377141E+07   1.013197E-06   9.999922E-31   4.497041E-03   2.282846E-10   1.779745E-09   2.070565E-11   5.189036E-09   4.918401E-06   1.010052E-05   1.805485E-05   6.458478E-05   4.408938E-06   8.915580E-05   9.661333E-01   2.717789E-02
   2.209086E+33   7.409491E+07   9.725247E-07   9.999979E-31   4.408122E-03   2.189987E-10   1.808814E-09   2.079001E-11   5.298482E-09   5.081831E-06   1.039189E-05   1.848202E-05   6.598632E-05   4.427402E-06   8.953814E-05   9.659927E-01   2.742274E-02
   2.219107E+33   7.451369E+07   8.799928E-07   1.000001E-30   4.123616E-03   1.965163E-10   1.907836E-09   2.132619E-11   5.649653E-09   5.526014E-06   1.114274E-05   1.951360E-05   6.907263E-05   4.449569E-06   8.963871E-05   9.662367E-01   2.751825E-02
   2.229128E+33   7.493681E+07   7.597449E-07   9.999972E-31   3.761015E-03   1.720345E-10   2.064218E-09   2.220601E-11   6.179682E-09   6.221670E-06   1.234129E-05   2.122310E-05   7.445521E-05   4.553429E-06   9.150899E-05   9.658437E-01   2.834181E-02
   2.239149E+33   7.536454E+07   6.759976E-07   9.999337E-31   3.484061E-03   1.551420E-10   2.217204E-09   2.302289E-11   6.675934E-09   6.875729E-06   1.342109E-05   2.267761E-05   7.878360E-05   4.599535E-06   9.203975E-05   9.659272E-01   2.858886E-02
   2.244227E+33   7.558301E+07   6.075758E-07   9.996461E-31   3.224235E-03   1.424190E-10   2.420383E-09   2.426589E-11   7.310945E-09   7.653917E-06   1.466171E-05   2.428141E-05   8.326722E-05   4.642541E-06   9.216963E-05   9.663481E-01   2.847763E-02
   2.249305E+33   7.580262E+07   5.596583E-07   1.000000E-30   3.042839E-03   1.341767E-10   2.553970E-09   2.494219E-11   7.723979E-09   8.202676E-06   1.552222E-05   2.537180E-05   8.633519E-05   4.659276E-06   9.214584E-05   9.665675E-01   2.847629E-02
